"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","shape_id"
"1","GO403_1273","GO403_126104","Babylon","6104","0","0"
"1","GO403_1273","GO403_126105","Penn Station","6105","0","1"
"1","GO403_1273","GO403_126107","Penn Station","6107","0","1"
"1","GO403_1273","GO403_126108","Babylon","6108","0","0"
"1","GO403_1273","GO403_126109","Penn Station","6109","0","1"
"1","GO403_1273","GO403_126110","Babylon","6110","0","0"
"1","GO403_1273","GO403_126111","Penn Station","6111","0","1"
"1","GO403_1273","GO403_126112","Babylon","6112","0","0"
"1","GO403_1273","GO403_126113","Penn Station","6113","0","1"
"1","GO403_1273","GO403_126114","Babylon","6114","0","0"
"1","GO403_1273","GO403_126115","Penn Station","6115","0","1"
"1","GO403_1273","GO403_126116","Babylon","6116","0","0"
"1","GO403_1273","GO403_126118","Babylon","6118","0","0"
"1","GO403_1273","GO403_126119","Penn Station","6119","0","1"
"1","GO403_1273","GO403_126120","Babylon","6120","0","0"
"1","GO403_1273","GO403_126121","Penn Station","6121","0","1"
"1","GO403_1273","GO403_126122","Babylon","6122","0","0"
"1","GO403_1273","GO403_126124","Babylon","6124","0","0"
"1","GO403_1273","GO403_126125","Penn Station","6125","0","1"
"1","GO403_1273","GO403_126126","Babylon","6126","0","0"
"1","GO403_1273","GO403_126127","Penn Station","6127","0","1"
"1","GO403_1273","GO403_126128","Babylon","6128","0","0"
"1","GO403_1273","GO403_126129","Penn Station","6129","0","1"
"1","GO403_1273","GO403_126130","Babylon","6130","0","0"
"1","GO403_1273","GO403_126131","Penn Station","6131","0","1"
"1","GO403_1273","GO403_126132","Babylon","6132","0","0"
"1","GO403_1273","GO403_126133","Penn Station","6133","0","1"
"1","GO403_1273","GO403_126134","Babylon","6134","0","0"
"1","GO403_1273","GO403_126135","Penn Station","6135","0","1"
"1","GO403_1273","GO403_126136","Babylon","6136","0","0"
"1","GO403_1273","GO403_126137","Penn Station","6137","0","1"
"1","GO403_1273","GO403_126138","Babylon","6138","0","0"
"1","GO403_1273","GO403_126140","Babylon","6140","0","0"
"1","GO403_1273","GO403_126141","Penn Station","6141","0","1"
"1","GO403_1273","GO403_126142","Babylon","6142","0","0"
"1","GO403_1273","GO403_126143","Penn Station","6143","0","1"
"1","GO403_1273","GO403_126144","Babylon","6144","0","0"
"1","GO403_1273","GO403_126145","Penn Station","6145","0","1"
"1","GO403_1273","GO403_126146","Babylon","6146","0","0"
"1","GO403_1273","GO403_126147","Penn Station","6147","0","1"
"1","GO403_1273","GO403_126148","Babylon","6148","0","0"
"1","GO403_1273","GO403_126149","Penn Station","6149","0","1"
"1","GO403_1273","GO403_126151","Penn Station","6151","0","1"
"1","GO403_1273","GO403_126153","Penn Station","6153","0","2"
"9","GO403_1273","GO403_126400","Port Washington","6400","0","19"
"9","GO403_1273","GO403_126401","Penn Station","6401","0","20"
"9","GO403_1273","GO403_126402","Port Washington","6402","0","19"
"9","GO403_1273","GO403_126403","Penn Station","6403","0","20"
"9","GO403_1273","GO403_126404","Port Washington","6404","0","19"
"9","GO403_1273","GO403_126405","Penn Station","6405","0","20"
"9","GO403_1273","GO403_126406","Port Washington","6406","0","19"
"9","GO403_1273","GO403_126407","Penn Station","6407","0","20"
"9","GO403_1273","GO403_126408","Port Washington","6408","0","19"
"9","GO403_1273","GO403_126410","Port Washington","6410","0","19"
"9","GO403_1273","GO403_126411","Penn Station","6411","0","20"
"9","GO403_1273","GO403_126414","Port Washington","6414","0","19"
"9","GO403_1273","GO403_126415","Penn Station","6415","0","20"
"9","GO403_1273","GO403_126418","Port Washington","6418","0","19"
"9","GO403_1273","GO403_126419","Penn Station","6419","0","20"
"9","GO403_1273","GO403_126422","Port Washington","6422","0","19"
"9","GO403_1273","GO403_126423","Penn Station","6423","0","20"
"9","GO403_1273","GO403_126426","Port Washington","6426","0","19"
"9","GO403_1273","GO403_126427","Penn Station","6427","0","20"
"9","GO403_1273","GO403_126431","Penn Station","6431","0","20"
"9","GO403_1273","GO403_126450","Port Washington","6450","0","19"
"9","GO403_1273","GO403_126453","Penn Station","6453","0","20"
"9","GO403_1273","GO403_126454","Port Washington","6454","0","19"
"9","GO403_1273","GO403_126457","Penn Station","6457","0","20"
"9","GO403_1273","GO403_126458","Port Washington","6458","0","19"
"9","GO403_1273","GO403_126461","Penn Station","6461","0","20"
"9","GO403_1273","GO403_126462","Port Washington","6462","0","19"
"9","GO403_1273","GO403_126465","Penn Station","6465","0","20"
"9","GO403_1273","GO403_126466","Port Washington","6466","0","19"
"9","GO403_1273","GO403_126469","Penn Station","6469","0","20"
"9","GO403_1273","GO403_126470","Port Washington","6470","0","19"
"9","GO403_1273","GO403_126473","Penn Station","6473","0","20"
"9","GO403_1273","GO403_126474","Port Washington","6474","0","19"
"9","GO403_1273","GO403_126477","Penn Station","6477","0","20"
"9","GO403_1273","GO403_126478","Port Washington","6478","0","19"
"9","GO403_1273","GO403_126481","Penn Station","6481","0","20"
"9","GO403_1273","GO403_126482","Port Washington","6482","0","19"
"9","GO403_1273","GO403_126485","Penn Station","6485","0","20"
"9","GO403_1273","GO403_126486","Port Washington","6486","0","19"
"9","GO403_1273","GO403_126489","Penn Station","6489","0","20"
"9","GO403_1273","GO403_126490","Port Washington","6490","0","19"
"9","GO403_1273","GO403_126493","Penn Station","6493","0","20"
"9","GO403_1273","GO403_126494","Port Washington","6494","0","19"
"9","GO403_1273","GO403_126497","Penn Station","6497","0","20"
"3","GO403_1273","GO403_126501","Jamaica","6501","0","25"
"3","GO403_1273","GO403_126502","Oyster Bay","6502","0","21"
"3","GO403_1273","GO403_126504","Oyster Bay","6504","0","21"
"3","GO403_1273","GO403_126505","Jamaica","6505","0","25"
"3","GO403_1273","GO403_126506","Oyster Bay","6506","0","21"
"3","GO403_1273","GO403_126507","Jamaica","6507","0","25"
"3","GO403_1273","GO403_126550","Oyster Bay","6550","0","21"
"3","GO403_1273","GO403_126551","Jamaica","6551","0","25"
"3","GO403_1273","GO403_126552","Oyster Bay","6552","0","21"
"3","GO403_1273","GO403_126554","Oyster Bay","6554","0","21"
"3","GO403_1273","GO403_126555","Jamaica","6555","0","25"
"3","GO403_1273","GO403_126556","Oyster Bay","6556","0","21"
"3","GO403_1273","GO403_126557","Jamaica","6557","0","25"
"3","GO403_1273","GO403_126558","Oyster Bay","6558","0","21"
"3","GO403_1273","GO403_126559","Jamaica","6559","0","25"
"3","GO403_1273","GO403_126560","Oyster Bay","6560","0","21"
"3","GO403_1273","GO403_126561","Jamaica","6561","0","25"
"3","GO403_1273","GO403_126562","Oyster Bay","6562","0","21"
"3","GO403_1273","GO403_126563","Jamaica","6563","0","25"
"3","GO403_1273","GO403_126565","Jamaica","6565","0","25"
"10","GO403_1273","GO403_126600","Port Jefferson","6600","0","33"
"10","GO403_1273","GO403_126601","Jamaica","6601","0","150"
"10","GO403_1273","GO403_126602","Port Jefferson","6602","0","35"
"10","GO403_1273","GO403_126603","Huntington","6603","0","34"
"10","GO403_1273","GO403_126604","Port Jefferson","6604","0","46"
"10","GO403_1273","GO403_126605","Huntington","6605","0","34"
"10","GO403_1273","GO403_126606","Port Jefferson","6606","0","46"
"10","GO403_1273","GO403_126607","Huntington","6607","0","34"
"10","GO403_1273","GO403_126608","Port Jefferson","6608","0","46"
"10","GO403_1273","GO403_126609","Huntington","6609","0","34"
"10","GO403_1273","GO403_126610","Port Jefferson","6610","0","33"
"10","GO403_1273","GO403_126611","Huntington","6611","0","34"
"10","GO403_1273","GO403_126651","Huntington","6651","0","42"
"10","GO403_1273","GO403_126652","Port Jefferson","6652","0","50"
"10","GO403_1273","GO403_126653","Huntington","6653","0","42"
"10","GO403_1273","GO403_126654","Port Jefferson","6654","0","33"
"10","GO403_1273","GO403_126655","Huntington","6655","0","34"
"10","GO403_1273","GO403_126656","Port Jefferson","6656","0","46"
"10","GO403_1273","GO403_126657","Huntington","6657","0","42"
"10","GO403_1273","GO403_126658","Port Jefferson","6658","0","50"
"10","GO403_1273","GO403_126659","Huntington","6659","0","34"
"10","GO403_1273","GO403_126660","Port Jefferson","6660","0","50"
"10","GO403_1273","GO403_126661","Huntington","6661","0","34"
"10","GO403_1273","GO403_126662","Port Jefferson","6662","0","50"
"10","GO403_1273","GO403_126663","Huntington","6663","0","34"
"10","GO403_1273","GO403_126664","Port Jefferson","6664","0","50"
"10","GO403_1273","GO403_126665","Huntington","6665","0","34"
"10","GO403_1273","GO403_126666","Port Jefferson","6666","0","50"
"2","GO403_1273","GO403_126700","Hempstead","6700","0","52"
"2","GO403_1273","GO403_126701","Jamaica","6701","0","53"
"2","GO403_1273","GO403_126702","Hempstead","6702","0","52"
"2","GO403_1273","GO403_126703","Jamaica","6703","0","53"
"2","GO403_1273","GO403_126704","Hempstead","6704","0","52"
"2","GO403_1273","GO403_126705","Jamaica","6705","0","53"
"2","GO403_1273","GO403_126706","Hempstead","6706","0","52"
"2","GO403_1273","GO403_126707","Jamaica","6707","0","53"
"2","GO403_1273","GO403_126708","Hempstead","6708","0","56"
"2","GO403_1273","GO403_126709","Atlantic Terminal","6709","0","55"
"2","GO403_1273","GO403_126710","Hempstead","6710","0","56"
"2","GO403_1273","GO403_126711","Atlantic Terminal","6711","0","55"
"2","GO403_1273","GO403_126712","Hempstead","6712","0","56"
"2","GO403_1273","GO403_126713","Atlantic Terminal","6713","0","55"
"2","GO403_1273","GO403_126714","Hempstead","6714","0","56"
"2","GO403_1273","GO403_126716","Hempstead","6716","0","56"
"2","GO403_1273","GO403_126717","Atlantic Terminal","6717","0","55"
"2","GO403_1273","GO403_126718","Hempstead","6718","0","56"
"2","GO403_1273","GO403_126719","Atlantic Terminal","6719","0","55"
"2","GO403_1273","GO403_126721","Atlantic Terminal","6721","0","55"
"2","GO403_1273","GO403_126750","Hempstead","6750","0","56"
"2","GO403_1273","GO403_126751","Atlantic Terminal","6751","0","55"
"2","GO403_1273","GO403_126752","Hempstead","6752","0","56"
"2","GO403_1273","GO403_126753","Atlantic Terminal","6753","0","55"
"2","GO403_1273","GO403_126754","Hempstead","6754","0","56"
"2","GO403_1273","GO403_126755","Atlantic Terminal","6755","0","55"
"2","GO403_1273","GO403_126756","Hempstead","6756","0","56"
"2","GO403_1273","GO403_126757","Atlantic Terminal","6757","0","55"
"2","GO403_1273","GO403_126758","Hempstead","6758","0","56"
"2","GO403_1273","GO403_126759","Atlantic Terminal","6759","0","55"
"2","GO403_1273","GO403_126760","Hempstead","6760","0","56"
"2","GO403_1273","GO403_126761","Atlantic Terminal","6761","0","55"
"2","GO403_1273","GO403_126762","Hempstead","6762","0","56"
"2","GO403_1273","GO403_126763","Atlantic Terminal","6763","0","55"
"2","GO403_1273","GO403_126764","Hempstead","6764","0","56"
"2","GO403_1273","GO403_126765","Atlantic Terminal","6765","0","55"
"2","GO403_1273","GO403_126766","Hempstead","6766","0","56"
"2","GO403_1273","GO403_126767","Atlantic Terminal","6767","0","55"
"2","GO403_1273","GO403_126768","Hempstead","6768","0","56"
"2","GO403_1273","GO403_126769","Atlantic Terminal","6769","0","55"
"2","GO403_1273","GO403_126770","Hempstead","6770","0","56"
"2","GO403_1273","GO403_126771","Atlantic Terminal","6771","0","55"
"2","GO403_1273","GO403_126772","Hempstead","6772","0","56"
"2","GO403_1273","GO403_126773","Jamaica","6773","0","53"
"6","GO403_1273","GO403_126801","Jamaica","6801","0","58"
"6","GO403_1273","GO403_126802","Long Beach","6802","0","151"
"6","GO403_1273","GO403_126804","Long Beach","6804","0","151"
"6","GO403_1273","GO403_126805","Jamaica","6805","0","58"
"6","GO403_1273","GO403_126806","Long Beach","6806","0","59"
"6","GO403_1273","GO403_126807","Penn Station","6807","0","61"
"6","GO403_1273","GO403_126808","Long Beach","6808","0","59"
"6","GO403_1273","GO403_126809","Penn Station","6809","0","61"
"6","GO403_1273","GO403_126810","Long Beach","6810","0","59"
"6","GO403_1273","GO403_126812","Long Beach","6812","0","59"
"6","GO403_1273","GO403_126813","Penn Station","6813","0","61"
"6","GO403_1273","GO403_126814","Long Beach","6814","0","59"
"6","GO403_1273","GO403_126815","Penn Station","6815","0","61"
"6","GO403_1273","GO403_126817","Penn Station","6817","0","61"
"6","GO403_1273","GO403_126818","Long Beach","6818","0","59"
"6","GO403_1273","GO403_126819","Penn Station","6819","0","61"
"6","GO403_1273","GO403_126820","Long Beach","6820","0","59"
"6","GO403_1273","GO403_126821","Penn Station","6821","0","61"
"6","GO403_1273","GO403_126850","Long Beach","6850","0","59"
"6","GO403_1273","GO403_126851","Penn Station","6851","0","61"
"6","GO403_1273","GO403_126852","Long Beach","6852","0","59"
"6","GO403_1273","GO403_126853","Penn Station","6853","0","61"
"6","GO403_1273","GO403_126854","Long Beach","6854","0","59"
"6","GO403_1273","GO403_126855","Penn Station","6855","0","61"
"6","GO403_1273","GO403_126856","Long Beach","6856","0","59"
"6","GO403_1273","GO403_126857","Penn Station","6857","0","61"
"6","GO403_1273","GO403_126858","Long Beach","6858","0","59"
"6","GO403_1273","GO403_126859","Penn Station","6859","0","61"
"6","GO403_1273","GO403_126860","Long Beach","6860","0","59"
"6","GO403_1273","GO403_126862","Long Beach","6862","0","59"
"6","GO403_1273","GO403_126864","Long Beach","6864","0","59"
"6","GO403_1273","GO403_126865","Penn Station","6865","0","61"
"6","GO403_1273","GO403_126866","Long Beach","6866","0","59"
"6","GO403_1273","GO403_126867","Penn Station","6867","0","61"
"6","GO403_1273","GO403_126868","Long Beach","6868","0","59"
"6","GO403_1273","GO403_126869","Penn Station","6869","0","61"
"6","GO403_1273","GO403_126870","Long Beach","6870","0","59"
"6","GO403_1273","GO403_126871","Penn Station","6871","0","61"
"6","GO403_1273","GO403_126872","Long Beach","6872","0","59"
"6","GO403_1273","GO403_126875","Penn Station","6875","0","61"
"6","GO403_1273","GO403_126877","Penn Station","6877","0","61"
"6","GO403_1273","GO403_126879","Penn Station","6879","0","61"
"8","GO403_1216","GO403_126900","West Hempstead","6900","0","64"
"12","GO403_1273","GO403_127481","Atlantic Terminal","7481","0","152"
"10","GO403_1273","GO403_127601","Penn Station","7601","0","92"
"10","GO403_1273","GO403_127602","Huntington","7602","0","88"
"10","GO403_1273","GO403_127603","Penn Station","7603","0","92"
"10","GO403_1273","GO403_127604","Huntington","7604","0","88"
"10","GO403_1273","GO403_127605","Penn Station","7605","0","92"
"10","GO403_1273","GO403_127606","Huntington","7606","0","88"
"10","GO403_1273","GO403_127607","Penn Station","7607","0","92"
"10","GO403_1273","GO403_127608","Huntington","7608","0","88"
"10","GO403_1273","GO403_127609","Penn Station","7609","0","92"
"10","GO403_1273","GO403_127610","Huntington","7610","0","88"
"10","GO403_1273","GO403_127611","Penn Station","7611","0","92"
"10","GO403_1273","GO403_127612","Huntington","7612","0","88"
"10","GO403_1273","GO403_127613","Penn Station","7613","0","92"
"10","GO403_1273","GO403_127614","Huntington","7614","0","88"
"10","GO403_1273","GO403_127615","Penn Station","7615","0","92"
"10","GO403_1273","GO403_127616","Huntington","7616","0","88"
"10","GO403_1273","GO403_127617","Penn Station","7617","0","92"
"10","GO403_1273","GO403_127618","Huntington","7618","0","88"
"10","GO403_1273","GO403_127619","Penn Station","7619","0","92"
"10","GO403_1273","GO403_127620","Huntington","7620","0","88"
"10","GO403_1273","GO403_127621","Penn Station","7621","0","92"
"10","GO403_1273","GO403_127622","Huntington","7622","0","88"
"10","GO403_1273","GO403_127623","Penn Station","7623","0","92"
"10","GO403_1273","GO403_127624","Huntington","7624","0","88"
"10","GO403_1273","GO403_127625","Penn Station","7625","0","92"
"10","GO403_1273","GO403_127626","Huntington","7626","0","88"
"10","GO403_1273","GO403_127627","Penn Station","7627","0","92"
"10","GO403_1273","GO403_127628","Huntington","7628","0","88"
"10","GO403_1273","GO403_127629","Penn Station","7629","0","92"
"10","GO403_1273","GO403_127630","Huntington","7630","0","88"
"10","GO403_1273","GO403_127631","Penn Station","7631","0","92"
"10","GO403_1273","GO403_127700","Huntington","7700","0","88"
"10","GO403_1273","GO403_127701","Penn Station","7701","0","92"
"10","GO403_1273","GO403_127702","Huntington","7702","0","88"
"10","GO403_1273","GO403_127703","Penn Station","7703","0","92"
"10","GO403_1273","GO403_127704","Huntington","7704","0","88"
"10","GO403_1273","GO403_127705","Penn Station","7705","0","92"
"10","GO403_1273","GO403_127706","Huntington","7706","0","88"
"10","GO403_1273","GO403_127707","Penn Station","7707","0","92"
"10","GO403_1273","GO403_127708","Huntington","7708","0","88"
"10","GO403_1273","GO403_127709","Penn Station","7709","0","92"
"10","GO403_1273","GO403_127710","Huntington","7710","0","88"
"10","GO403_1273","GO403_127711","Penn Station","7711","0","92"
"10","GO403_1273","GO403_127712","Huntington","7712","0","88"
"10","GO403_1273","GO403_127713","Penn Station","7713","0","92"
"10","GO403_1273","GO403_127714","Huntington","7714","0","88"
"10","GO403_1273","GO403_127715","Penn Station","7715","0","92"
"10","GO403_1273","GO403_127716","Huntington","7716","0","88"
"10","GO403_1273","GO403_127717","Penn Station","7717","0","92"
"10","GO403_1273","GO403_127718","Huntington","7718","0","88"
"10","GO403_1273","GO403_127719","Penn Station","7719","0","92"
"10","GO403_1273","GO403_127720","Huntington","7720","0","88"
"10","GO403_1273","GO403_127721","Penn Station","7721","0","92"
"10","GO403_1273","GO403_127722","Huntington","7722","0","88"
"10","GO403_1273","GO403_127723","Penn Station","7723","0","92"
"10","GO403_1273","GO403_127724","Huntington","7724","0","88"
"10","GO403_1273","GO403_127725","Penn Station","7725","0","92"
"10","GO403_1273","GO403_127726","Huntington","7726","0","88"
"10","GO403_1273","GO403_127727","Penn Station","7727","0","92"
"10","GO403_1273","GO403_127728","Huntington","7728","0","88"
"10","GO403_1273","GO403_127729","Penn Station","7729","0","92"
"10","GO403_1273","GO403_127730","Huntington","7730","0","88"
"10","GO403_1273","GO403_127731","Penn Station","7731","0","92"
"10","GO403_1273","GO403_127732","Huntington","7732","0","88"
"10","GO403_1273","GO403_127733","Penn Station","7733","0","92"
"10","GO403_1273","GO403_127734","Huntington","7734","0","88"
"10","GO403_1273","GO403_127735","Penn Station","7735","0","92"
"10","GO403_1273","GO403_127736","Huntington","7736","0","88"
"10","GO403_1273","GO403_127737","Penn Station","7737","0","92"
"10","GO403_1273","GO403_127738","Huntington","7738","0","88"
"10","GO403_1273","GO403_127739","Penn Station","7739","0","92"
"10","GO403_1273","GO403_127740","Huntington","7740","0","88"
"10","GO403_1273","GO403_127742","Huntington","7742","0","88"
"10","GO403_1273","GO403_127743","Penn Station","7743","0","92"
"10","GO403_1273","GO403_127744","Huntington","7744","0","88"
"10","GO403_1273","GO403_127745","Penn Station","7745","0","92"
"10","GO403_1273","GO403_127746","Huntington","7746","0","88"
"10","GO403_1273","GO403_127747","Penn Station","7747","0","92"
"4","GO403_1273","GO403_128000","Ronkonkoma","8000","0","99"
"4","GO403_1273","GO403_128001","Penn Station","8001","0","100"
"4","GO403_1273","GO403_128002","Ronkonkoma","8002","0","99"
"4","GO403_1273","GO403_128003","Penn Station","8003","0","100"
"4","GO403_1273","GO403_128004","Ronkonkoma","8004","0","99"
"4","GO403_1273","GO403_128005","Penn Station","8005","0","100"
"4","GO403_1273","GO403_128006","Ronkonkoma","8006","0","99"
"4","GO403_1273","GO403_128007","Penn Station","8007","0","100"
"4","GO403_1273","GO403_128008","Ronkonkoma","8008","0","99"
"4","GO403_1273","GO403_128009","Penn Station","8009","0","100"
"4","GO403_1273","GO403_128010","Ronkonkoma","8010","0","99"
"4","GO403_1273","GO403_128011","Penn Station","8011","0","100"
"4","GO403_1273","GO403_128012","Ronkonkoma","8012","0","99"
"4","GO403_1273","GO403_128013","Penn Station","8013","0","100"
"4","GO403_1273","GO403_128014","Ronkonkoma","8014","0","99"
"4","GO403_1273","GO403_128015","Penn Station","8015","0","100"
"4","GO403_1273","GO403_128016","Ronkonkoma","8016","0","99"
"4","GO403_1273","GO403_128017","Penn Station","8017","0","100"
"4","GO403_1273","GO403_128018","Ronkonkoma","8018","0","99"
"4","GO403_1273","GO403_128019","Penn Station","8019","0","100"
"4","GO403_1273","GO403_128050","Ronkonkoma","8050","0","99"
"4","GO403_1273","GO403_128051","Penn Station","8051","0","100"
"4","GO403_1273","GO403_128052","Ronkonkoma","8052","0","99"
"4","GO403_1273","GO403_128053","Penn Station","8053","0","100"
"4","GO403_1273","GO403_128054","Ronkonkoma","8054","0","99"
"4","GO403_1273","GO403_128055","Penn Station","8055","0","100"
"4","GO403_1273","GO403_128056","Ronkonkoma","8056","0","99"
"4","GO403_1273","GO403_128057","Penn Station","8057","0","100"
"4","GO403_1273","GO403_128058","Ronkonkoma","8058","0","99"
"4","GO403_1273","GO403_128059","Penn Station","8059","0","100"
"4","GO403_1273","GO403_128060","Ronkonkoma","8060","0","99"
"4","GO403_1273","GO403_128061","Penn Station","8061","0","100"
"4","GO403_1273","GO403_128062","Ronkonkoma","8062","0","99"
"4","GO403_1273","GO403_128063","Penn Station","8063","0","100"
"4","GO403_1273","GO403_128064","Ronkonkoma","8064","0","99"
"4","GO403_1273","GO403_128065","Penn Station","8065","0","100"
"4","GO403_1273","GO403_128066","Ronkonkoma","8066","0","99"
"4","GO403_1273","GO403_128067","Penn Station","8067","0","100"
"4","GO403_1273","GO403_128068","Ronkonkoma","8068","0","99"
"4","GO403_1273","GO403_128069","Penn Station","8069","0","100"
"4","GO403_1273","GO403_128070","Ronkonkoma","8070","0","99"
"4","GO403_1273","GO403_128071","Penn Station","8071","0","100"
"4","GO403_1273","GO403_128072","Ronkonkoma","8072","0","99"
"4","GO403_1273","GO403_128073","Penn Station","8073","0","100"
"4","GO403_1273","GO403_128307","Penn Station","8307","0","106"
"4","GO403_1273","GO403_128309","Penn Station","8309","0","106"
"4","GO403_1273","GO403_128351","Penn Station","8351","0","106"
"4","GO403_1273","GO403_128382","Farmingdale","8382","0","105"
"4","GO403_1273","GO403_128384","Farmingdale","8384","0","105"
"4","GO403_1273","GO403_128386","Farmingdale","8386","0","105"
"5","GO403_1273","GO403_128700","Montauk","8700","0","110"
"5","GO403_1273","GO403_128701","Jamaica","8701","0","117"
"5","GO403_1273","GO403_128702","Montauk","8702","0","110"
"5","GO403_1273","GO403_128705","Jamaica","8705","0","117"
"5","GO403_1273","GO403_128706","Montauk","8706","0","110"
"5","GO403_1273","GO403_128709","Jamaica","8709","0","117"
"5","GO403_1273","GO403_128710","Montauk","8710","0","110"
"5","GO403_1273","GO403_128712","Montauk","8712","0","110"
"5","GO403_1273","GO403_128713","Jamaica","8713","0","117"
"5","GO403_1273","GO403_128730","Speonk","8730","0","119"
"5","GO403_1273","GO403_128731","Jamaica","8731","0","153"
"5","GO403_1273","GO403_128732","Speonk","8732","0","154"
"5","GO403_1273","GO403_128733","Babylon","8733","0","155"
"5","GO403_1215","GO403_128734","Patchogue","8734","0","156"
"5","GO403_1273","GO403_128735","Babylon","8735","0","155"
"5","GO403_1273","GO403_128737","Babylon","8737","0","155"
"5","GO403_1273","GO403_128738","Speonk","8738","0","154"
"5","GO403_1273","GO403_128739","Babylon","8739","0","155"
"5","GO403_1273","GO403_128740","Speonk","8740","0","119"
"5","GO403_1273","GO403_128741","Jamaica","8741","0","126"
"5","GO403_1273","GO403_128742","Speonk","8742","0","154"
"5","GO403_1273","GO403_128743","Jamaica","8743","0","126"
"5","GO403_1273","GO403_128761","Babylon","8761","0","157"
"5","GO403_1273","GO403_128764","Patchogue","8764","0","158"
"5","GO403_1273","GO403_128765","Jamaica","8765","0","159"
"5","GO403_1273","GO403_128766","Patchogue","8766","0","158"
"5","GO403_1273","GO403_128767","Babylon","8767","0","157"
"5","GO403_1273","GO403_128768","Patchogue","8768","0","158"
"5","GO403_1273","GO403_128769","Babylon","8769","0","157"
"5","GO403_1273","GO403_128770","Patchogue","8770","0","160"
"5","GO403_1273","GO403_128771","Babylon","8771","0","157"
"5","GO403_1273","GO403_128773","Jamaica","8773","0","161"
"5","GO403_1273","GO403_128774","Patchogue","8774","0","158"
"7","GO403_1273","GO403_128800","Far Rockaway","8800","0","134"
"7","GO403_1273","GO403_128801","Jamaica","8801","0","135"
"7","GO403_1273","GO403_128802","Far Rockaway","8802","0","162"
"7","GO403_1273","GO403_128803","Valley Stream","8803","0","163"
"7","GO403_1273","GO403_128804","Far Rockaway","8804","0","134"
"7","GO403_1273","GO403_128805","Atlantic Terminal","8805","0","137"
"7","GO403_1273","GO403_128806","Far Rockaway","8806","0","134"
"7","GO403_1273","GO403_128807","Penn Station","8807","0","138"
"7","GO403_1273","GO403_128808","Far Rockaway","8808","0","136"
"7","GO403_1273","GO403_128809","Atlantic Terminal","8809","0","137"
"7","GO403_1273","GO403_128810","Far Rockaway","8810","0","136"
"7","GO403_1273","GO403_128811","Atlantic Terminal","8811","0","137"
"7","GO403_1273","GO403_128812","Far Rockaway","8812","0","136"
"7","GO403_1273","GO403_128813","Atlantic Terminal","8813","0","137"
"7","GO403_1273","GO403_128814","Far Rockaway","8814","0","136"
"7","GO403_1273","GO403_128815","Atlantic Terminal","8815","0","137"
"7","GO403_1273","GO403_128816","Far Rockaway","8816","0","136"
"7","GO403_1273","GO403_128817","Atlantic Terminal","8817","0","137"
"7","GO403_1273","GO403_128818","Far Rockaway","8818","0","136"
"7","GO403_1273","GO403_128819","Atlantic Terminal","8819","0","137"
"7","GO403_1273","GO403_128850","Far Rockaway","8850","0","136"
"7","GO403_1273","GO403_128851","Atlantic Terminal","8851","0","137"
"7","GO403_1273","GO403_128852","Far Rockaway","8852","0","136"
"7","GO403_1273","GO403_128853","Atlantic Terminal","8853","0","137"
"7","GO403_1273","GO403_128854","Far Rockaway","8854","0","136"
"7","GO403_1273","GO403_128855","Atlantic Terminal","8855","0","137"
"7","GO403_1273","GO403_128856","Far Rockaway","8856","0","136"
"7","GO403_1273","GO403_128857","Atlantic Terminal","8857","0","137"
"7","GO403_1273","GO403_128858","Far Rockaway","8858","0","136"
"7","GO403_1273","GO403_128859","Atlantic Terminal","8859","0","137"
"7","GO403_1273","GO403_128860","Far Rockaway","8860","0","136"
"7","GO403_1273","GO403_128861","Atlantic Terminal","8861","0","137"
"7","GO403_1273","GO403_128862","Far Rockaway","8862","0","136"
"7","GO403_1273","GO403_128863","Atlantic Terminal","8863","0","137"
"7","GO403_1273","GO403_128864","Far Rockaway","8864","0","136"
"7","GO403_1273","GO403_128865","Atlantic Terminal","8865","0","137"
"7","GO403_1273","GO403_128866","Far Rockaway","8866","0","136"
"7","GO403_1273","GO403_128867","Atlantic Terminal","8867","0","137"
"7","GO403_1273","GO403_128868","Far Rockaway","8868","0","136"
"7","GO403_1273","GO403_128869","Atlantic Terminal","8869","0","137"
"7","GO403_1273","GO403_128870","Far Rockaway","8870","0","136"
"7","GO403_1273","GO403_128871","Atlantic Terminal","8871","0","137"
"7","GO403_1273","GO403_128872","Far Rockaway","8872","0","136"
"7","GO403_1273","GO403_128873","Jamaica","8873","0","135"
